user_id,item_id,rating
115,40,10
1156,392,3
84,448,10
821,80,8
454,40,9
46,45,10
1456,50,2
1565,104,9
611,59,10
0,35,7
484,48,9
1462,121,10
1703,40,6
476,176,4
845,18,1
679,19,10
845,14,8
1236,166,6
417,304,5
996,379,1
184,202,10
1339,206,10
2124,165,9
428,202,10
743,164,6
48,149,9
1128,12,10
1952,371,1
933,11,10
1332,71,10
1174,87,10
1079,224,1
1671,32,1
740,19,8
47,114,10
1265,26,10
260,272,10
1555,144,9
1369,89,9
639,377,6
1400,233,10
2112,182,8
726,237,10
1526,100,10
116,204,7
127,8,6
1847,23,9
854,80,9
666,13,8
613,229,9
16,206,10
1342,34,8
624,84,6
875,390,5
229,214,7
2050,21,4
1122,0,10
1487,449,5
952,239,8
152,16,7
263,295,9
1148,194,5
46,10,9
536,149,10
821,188,9
1195,254,10
72,396,7
1170,18,10
132,6,4
467,214,10
1560,3,9
993,59,8
70,373,7
522,203,6
1182,98,10
236,96,9
1533,168,6
1785,4,1
13,272,9
132,12,1
1443,258,10
2085,354,10
481,314,6
1161,208,9
1736,204,8
504,19,10
62,1,9
514,35,7
190,437,10
1132,382,7
822,206,8
1103,100,9
166,394,6
36,399,9
22,41,8
36,349,8
1898,150,10
240,329,6
1904,226,10
477,59,8
259,202,1
64,53,7
1213,19,8
74,18,6
20,13,8
732,4,6
284,12,10
846,124,8
716,3,8
341,231,8
335,249,7
481,490,7
476,165,9
2053,121,10
137,204,10
504,222,10
745,112,8
775,206,10
504,272,10
1763,8,8
154,20,10
1202,395,7
2054,149,6
1202,223,8
848,309,9
43,246,8
426,275,10
1456,308,8
1589,56,10
52,216,10
1221,19,8
892,211,10
1249,216,10
64,93,7
298,225,10
166,58,10
40,203,9
237,58,1
56,20,1
610,102,6
1694,211,10
590,229,8
994,42,7
20,119,7
204,386,7
2118,276,9
638,202,9
673,370,3
317,89,10
305,259,8
1021,350,2
24,29,5
575,29,10
62,93,8
1498,59,10
1480,84,8
782,86,9
45,443,1
40,84,6
1829,36,8
721,45,10
871,22,9
22,203,9
58,276,9
2018,388,9
1267,98,10
117,76,9
775,229,10
704,69,8
927,203,9
65,92,9
335,7,10
696,212,8
1279,437,10
1006,100,10
930,150,7
1104,215,10
1104,386,8
419,260,8
62,28,7
475,202,10
941,71,10
1161,167,7
150,208,7
309,10,10
1211,9,9
401,226,9
1839,5,7
635,443,7
1595,167,10
22,340,10
725,226,8
862,267,7
1035,206,10
657,16,10
1087,203,9
198,207,10
1513,212,1
797,219,8
622,450,9
800,211,10
1930,9,10
94,80,10
247,265,10
1038,246,9
875,233,8
1705,367,10
96,272,9
1061,379,10
928,203,8
452,165,8
493,168,9
925,272,10
269,120,9
687,12,10
936,203,10
2107,17,10
447,331,1
1273,13,10
1413,29,10
89,140,6
324,86,10
1174,167,10
594,214,10
1754,12,10
1373,39,9
1364,377,8
1688,12,1
561,204,10
988,259,5
2018,183,10
1184,0,8
1734,45,8
1478,421,5
840,110,3
617,256,5
1803,214,9
354,202,10
269,40,8
1088,150,9
105,265,9
1381,212,10
1103,41,7
705,168,8
828,83,10
1219,96,10
758,87,9
1742,434,8
1677,156,10
10,0,10
64,236,9
644,12,9
998,203,10
1362,80,10
195,304,10
2000,71,8
1151,242,10
1260,277,1
1162,94,8
733,29,1
1350,569,6
2047,127,7
481,517,7
206,211,10
1118,216,10
2059,206,10
1572,92,10
1236,383,7
59,39,10
1080,336,10
253,153,10
933,15,10
1777,18,7
225,202,9
385,12,10
1346,23,6
2056,256,8
952,89,10
350,404,5
1867,5,10
337,446,6
796,66,10
1723,29,10
707,185,8
769,202,10
13,149,8
1198,80,2
74,150,9
2031,113,6
821,86,8
721,203,10
1739,309,10
35,18,7
35,307,6
573,206,10
261,265,8
959,39,8
144,226,10
880,29,10
703,123,8
1350,199,8
848,41,10
1543,340,10
1001,227,7
642,206,10
45,377,1
1235,229,10
625,216,7
1420,4,1
973,100,10
886,79,10
60,63,9
620,344,9
1604,95,9
1029,87,8
272,219,4
1280,480,8
1703,393,9
622,211,10
153,56,10
2041,549,10
781,82,7
1064,0,8
783,206,9
16,216,10
197,173,3
88,53,5
605,12,10
781,89,7
672,79,4
1163,83,9
22,225,10
1570,198,1
574,230,10
169,138,10
833,56,8
1993,59,10
1202,227,8
1152,428,1
91,404,8
996,367,10
976,32,10
1613,86,10
1624,86,1
1250,7,9
59,24,1
171,214,8
263,1,10
1096,2,9
869,211,7
100,96,9
197,30,8
1142,98,10
89,181,7
1858,126,8
1142,41,6
304,303,10
16,254,10
1333,242,10
915,8,6
152,144,7
1109,25,10
1705,86,10
1607,12,5
219,402,10
106,59,10
2067,147,10
337,126,7
197,34,8
235,59,10
142,448,5
323,379,9
1487,212,10
446,213,10
1019,86,8
166,251,5
315,206,1
383,166,8
450,150,10
422,86,10
267,205,9
693,29,7
1572,404,10
298,369,10
551,34,10
194,11,9
46,303,1
712,57,9
2029,218,10
1863,19,9
514,193,8
355,12,10
474,370,7
1257,338,4
1988,85,7
209,30,10
623,206,9
59,45,1
166,203,10
1189,92,8
1016,109,9
1480,39,9
726,224,10
1669,86,8
1484,86,10
1611,326,7
1060,18,9
611,231,10
980,205,10
1303,166,8
420,321,9
272,59,10
655,86,10
83,251,6
1267,0,10
174,86,10
634,204,10
832,96,9
91,37,8
640,35,9
47,103,10
557,144,9
92,232,7
707,71,8
504,151,9
514,222,9
1426,19,1
1012,204,10
1016,233,10
2071,208,10
1457,97,10
405,96,6
1326,233,10
337,299,8
450,12,10
72,324,10
0,22,7
784,254,10
1686,172,10
94,64,8
1919,156,7
240,94,7
1323,168,10
37,96,7
229,2,8
35,116,6
827,12,10
681,2,9
127,56,8
666,167,10
1591,144,1
892,204,10
1492,42,7
1402,9,8
344,124,8
242,358,9
533,86,10
743,41,9
743,202,8
352,206,1
77,2,9
0,50,7
1619,12,8
888,97,10
1349,149,10
2124,548,7
1447,242,8
2135,448,8
64,308,6
323,91,8
489,203,10
777,12,10
568,214,10
91,244,9
781,232,9
199,211,10
1126,315,9
1529,66,10
1998,168,10
22,206,10
517,2,10
752,231,6
1287,371,10
58,308,9
611,165,10
179,215,8
731,10,9
1272,58,10
1123,7,7
845,211,10
1564,232,9
1276,19,10
626,262,6
306,437,9
229,94,10
337,367,7
2112,277,8
1014,168,8
477,89,10
166,14,9
869,309,8
306,48,9
166,12,10
1096,132,8
1842,61,8
349,61,10
356,39,9
726,32,8
45,156,6
1035,1,10
653,230,10
2077,20,9
23,304,9
625,204,9
43,116,6
596,79,1
891,226,10
2109,185,2
267,30,9
796,84,10
35,270,7
653,485,5
310,232,10
323,305,8
1958,168,10
1706,225,10
39,192,7
1710,148,10
606,18,8
806,336,9
1504,19,1
1185,214,8
1647,8,10
154,19,10
970,163,10
186,202,10
1111,211,10
1018,69,8
474,34,7
845,104,10
307,258,10
1158,411,5
2083,53,7
77,77,8
760,86,9
1926,309,10
2075,79,7
1305,94,8
647,378,6
365,222,10
1233,216,10
741,40,9
864,34,10
663,206,8
2072,236,10
65,204,9
1048,124,9
1354,4,9
323,174,7
996,70,1
1405,170,10
988,126,3
293,202,10
1773,263,10
620,415,8
221,15,9
368,209,9
520,168,10
2014,331,3
1393,58,8
1485,165,8
1283,480,8
91,326,8
633,165,9
840,7,9
1113,258,4
35,13,8
684,226,5
738,184,7
1048,0,9
1213,61,7
1113,266,9
1279,415,8
125,19,10
573,176,10
1291,41,9
8,219,8
872,150,9
1453,267,8
416,12,10
514,119,9
704,170,5
188,71,9
2,2,7
23,343,7
2130,256,6
672,59,9
151,52,10
486,12,10
1837,154,8
67,18,10
1325,290,8
1161,32,9
1480,96,10
306,86,10
720,3,9
707,67,9
1875,457,6
191,22,10
138,12,9
474,206,8
1239,31,7
454,386,7
1610,213,10
952,140,8
482,98,10
388,97,10
1710,230,10
1093,111,4
269,45,9
1332,61,10
69,2,10
476,333,2
1201,25,8
862,6,7
851,19,9
327,227,2
631,35,7
443,71,10
821,307,7
1500,243,5
1797,100,8
138,100,9
47,92,8
919,23,8
732,113,6
1619,12,10
631,202,10
561,202,9
815,59,10
1529,12,1
355,89,9
37,92,7
784,521,10
251,5,10
2121,323,9
959,206,10
1742,207,9
1443,188,10
127,415,9
963,150,1
229,100,9
114,0,10
1758,229,8
1355,204,9
196,232,8
13,104,8
240,39,10
413,71,9
74,259,9
1232,26,9
796,322,8
166,26,9
790,1,9
1843,325,8
766,6,10
1528,165,8
2121,241,1
369,101,9
1675,541,1
1564,234,9
166,320,8
514,437,7
52,159,4
1803,235,9
13,34,8
613,9,10
631,89,10
514,14,10
323,85,7
323,380,6
1906,277,9
969,214,1
1275,98,9
634,89,9
651,83,10
648,58,10
514,425,7
1581,259,5
914,86,10
1004,1,9
1754,32,8
518,18,6
880,227,10
64,214,7
371,203,10
171,42,8
672,84,8
1075,149,7
349,404,10
1923,8,10
2135,201,8
56,151,1
165,12,9
65,28,7
897,94,9
732,92,10
2121,242,1
1762,149,10
1901,156,4
1615,9,9
323,431,7
127,123,6
92,202,10
175,214,10
782,481,8
64,104,7
1246,58,8
22,45,10
389,415,7
590,300,10
1526,95,10
1798,415,10
1142,219,7
1687,51,9
1621,127,9
1022,6,10
196,15,5
16,206,10
803,235,9
1474,95,9
1372,150,10
270,1,10
16,150,10
333,16,7
977,212,8
284,56,7
35,69,8
1325,204,8
2016,29,7
1161,385,6
1217,0,10
2075,12,10
186,56,10
1966,29,9
323,205,7
624,161,7
280,19,10
3,178,2
1758,2,1
1712,176,8
1153,5,8
514,56,8
1512,212,7
62,338,6
1064,206,9
22,12,9
47,31,10
1770,255,9
1589,80,10
863,88,8
539,275,10
926,12,10
1696,216,1
620,202,9
546,222,9
694,35,10
419,204,10
829,206,10
77,87,10
474,423,6
1424,29,10
43,68,9
648,243,10
417,59,9
491,231,10
1174,56,9
287,168,10
101,207,8
619,12,10
1545,86,10
1337,14,3
325,41,5
1530,100,9
943,12,10
57,55,10
35,223,8
85,93,10
43,23,6
458,169,6
453,265,10
35,390,8
1008,85,10
803,218,8
1920,176,10
378,138,6
3,92,9
334,86,8
743,45,10
1298,83,9
1365,4,9
785,206,10
1283,87,2
1666,206,10
1784,333,10
1821,86,10
64,11,6
1115,229,9
921,223,10
1528,36,9
1885,19,10
172,202,9
800,61,10
52,322,1
802,236,7
1237,549,10
210,231,10
45,358,1
461,215,8
1458,7,8
367,353,9
2018,166,6
1246,72,8
838,233,7
392,59,10
921,211,10
1639,15,10
337,213,7
899,203,8
1274,222,10
209,204,10
1392,204,9
1283,70,8
1847,5,9
1943,254,10
1210,150,1
848,311,8
1601,97,10
726,84,8
725,278,6
1179,1,10
1292,84,9
973,56,7
1460,97,10
115,3,10
713,202,10
1406,124,10
725,242,7
75,390,9
1838,4,10
1202,322,7
1364,122,6
2069,41,8
45,22,3
1132,504,2
899,0,8
1189,232,7
1633,2,8
1467,100,10
1770,486,9
873,204,7
1609,304,10
1222,48,9
821,125,8
1096,209,6
978,224,10
45,198,1
0,60,8
219,9,10
638,26,10
1202,344,8
214,226,10
1044,66,9
732,334,9
413,202,10
2112,133,6
390,29,10
218,211,10
46,92,10
1890,197,8
13,279,7
934,205,10
635,447,9
1992,9,10
1434,206,10
697,427,6
623,59,10
1326,29,10
814,360,4
1373,59,9
1217,13,9
1184,124,9
1425,89,10
1343,180,7
1381,39,10
405,20,3
405,203,5
72,320,1
1785,209,1
770,230,10
703,393,9
851,67,9
1598,150,1
1176,40,8
325,219,9
1232,69,10
222,206,10
790,386,7
1913,81,10
329,168,10
85,35,10
1456,311,3
351,251,6
1837,135,5
1305,86,10
43,165,7
1232,0,8
754,129,10
2107,17,8
1704,93,10
546,10,8
642,147,9
885,413,8
1497,83,10
1368,356,9
305,233,9
325,12,9
14,18,10
445,203,8
1389,89,8
89,232,10
1563,286,1
778,39,10
1438,34,10
1983,395,9
1583,59,10
2028,41,8
725,43,8
241,17,10
1416,150,10
96,239,7
1676,26,9
59,349,7
1744,144,8
782,206,10
514,374,6
922,9,10
2086,303,10
1858,79,6
1040,12,10
1571,304,10
620,304,10
186,59,7
1590,79,10
1168,227,9
328,1,8
43,423,7
1255,94,9
1970,70,10
911,388,8
2058,206,9
900,149,10
1542,222,10
2133,404,10
75,14,10
313,0,7
1528,406,9
462,229,10
620,41,10
0,76,7
449,175,10
1925,219,10
993,61,8
186,203,10
40,168,8
1471,212,8
74,26,9
77,42,5
1541,9,7
413,202,10
1002,167,1
57,25,9
265,202,1
43,194,2
2021,259,6
1840,42,7
1238,88,10
480,140,10
1034,93,9
331,32,10
398,461,4
1492,309,7
93,371,9
1051,55,7
725,206,9
572,476,7
831,69,10
1140,2,10
1237,83,6
323,52,7
35,342,7
1719,214,9
444,12,10
81,28,9
172,56,7
1436,214,10
1237,456,1
661,203,10
1552,284,7
2035,177,9
1997,256,1
537,87,8
1408,10,10
1471,517,4
1601,86,10
359,242,9
764,3,10
444,319,9
249,32,10
1688,307,10
21,312,10
1152,309,8
514,481,3
93,37,8
1572,259,10
413,206,10
256,41,7
732,40,8
1456,185,4
1141,34,9
323,226,9
1834,83,9
1569,90,10
2092,109,6
473,80,10
1803,234,9
424,71,5
1471,32,6
91,79,10
241,10,10
643,12,10
124,514,7
945,355,7
1569,3,7
3,201,8
611,59,9
732,239,9
642,212,10
45,191,3
963,203,8
1820,329,10
56,207,10
253,202,10
1697,71,7
291,147,10
1485,29,10
659,34,10
1082,226,10
47,227,10
863,12,8
1158,278,6
196,272,7
290,19,10
1055,168,8
1129,166,1
1031,175,10
1082,124,10
2130,331,8
1101,96,10
460,34,1
36,223,9
1176,1,9
75,166,5
1925,59,10
153,84,7
1848,176,3
323,2,8
713,1,7
2042,71,9
1116,94,10
45,122,1
476,307,6
1168,326,9
48,19,9
1496,244,8
246,259,8
1494,237,10
1270,20,5
782,18,10
1401,206,9
712,309,6
573,150,1
11,214,7
20,327,10
358,150,10
59,344,4
172,151,9
1283,226,9
252,202,10
2076,65,8
2022,83,10
469,206,10
474,237,7
1206,314,8
1255,354,7
1343,267,7
370,255,9
1644,256,8
840,207,9
1444,69,9
323,45,8
1464,315,10
845,234,10
1861,40,1
235,206,10
1099,176,10
1333,233,10
713,10,9
1096,243,8
1256,309,10
1754,86,9
510,254,9
444,18,9
564,212,10
848,445,9
1995,39,10
74,10,4
364,94,7
600,59,10
316,55,9
166,206,10
112,329,8
1109,449,8
1033,7,8
34,272,5
1438,230,10
840,230,9
843,124,2
1243,2,1
166,135,7
627,383,9
1177,242,9
1128,66,10
499,203,10
764,226,10
45,88,1
179,168,10
1042,12,10
1346,88,7
444,153,9
52,222,10
445,125,6
600,222,9
138,19,9
916,301,10
969,230,1
238,12,10
1949,254,10
648,166,7
1103,5,6
2021,168,10
47,168,10
34,230,7
366,202,9
239,100,9
20,111,6
883,35,10
2056,126,9
793,84,4
1280,223,9
306,18,9
1065,201,8
413,232,10
49,74,5
418,100,9
353,12,10
249,29,10
1627,211,10
1110,18,10
1055,229,3
1283,52,8
46,175,9
1587,199,8
36,17,9
1586,91,8
94,507,7
328,206,9
94,104,10
1405,211,10
212,18,1
1346,434,7
1374,277,6
844,41,8
1647,124,10
1469,467,4
1075,251,9
1971,126,6
57,36,7
392,168,10
863,238,8
1170,211,1
2000,18,9
547,206,10
343,12,10
2030,182,7
89,266,7
758,55,9
14,230,7
876,209,10
863,203,9
1718,98,10
330,96,9
96,261,8
22,100,10
1082,58,9
392,226,10
249,231,10
1717,41,6
540,204,9
522,8,6
191,29,1
1470,36,8
2053,112,10
1228,224,10
280,211,10
461,206,10
1452,4,10
267,6,7
540,229,8
1099,9,10
247,206,10
964,13,6
350,17,7
787,206,10
18,150,8
803,48,9
1176,55,7
321,165,10
962,309,4
1837,358,9
269,26,9
166,202,10
1201,206,9
784,233,6
323,0,9
862,80,7
230,165,10
603,104,10
944,203,8
666,444,9
483,147,3
2124,211,10
62,21,5
1159,206,1
1064,95,8
659,513,1
1035,88,10
1215,0,9
987,203,10
1134,203,8
881,340,9
1215,216,8
1271,18,10
49,209,8
2059,232,10
629,56,10
383,349,7
1456,369,5
580,94,8
1513,230,9
469,463,9
1677,204,10
1160,232,9
552,124,10
952,76,6
56,410,1
863,94,9
794,274,8
466,324,10
598,371,10
1138,204,10
444,206,8
575,95,2
74,241,8
1877,214,10
64,115,3
1802,56,10
1186,259,9
1952,10,1
1863,243,4
1565,98,9
200,59,10
325,206,10
2106,415,9
1168,46,8
1465,196,1
54,227,7
1990,167,8
191,76,9
70,36,4
1236,1,7
308,12,7
829,202,10
341,168,9
122,84,7
847,202,10
933,33,10
1384,16,8
481,214,7
994,71,9
1284,330,8
715,181,7
1542,83,10
1802,57,10
427,12,10
16,28,8
481,278,7
1999,224,9
732,150,8
14,293,8
1572,453,10
999,213,8
732,386,6
596,86,10
725,456,5
946,158,2
1029,45,10
677,168,10
118,46,6
697,222,9
1191,203,10
626,86,9
122,226,9
1471,206,10
814,212,10
1696,162,1
1035,29,9
679,18,10
275,41,10
881,206,10
1035,307,8
1982,330,1
752,264,8
62,214,8
205,43,10
1355,393,6
2122,39,10
1614,230,10
35,76,8
1477,6,7
2054,87,10
72,351,5
315,176,1
1750,3,10
1002,147,1
2028,123,9
845,369,10
921,204,10
1929,29,10
1176,259,8
394,452,8
963,12,10
388,212,9
782,206,10
1559,21,7
2051,12,5
885,100,10
1256,87,7
725,96,7
320,202,10
1740,45,10
1415,218,10
1503,322,10
1021,14,8
48,45,7
745,415,8
1157,203,10
861,523,8
324,203,10
1780,30,5
210,87,8
1661,340,10
45,155,4
1526,3,9
1713,219,10
1657,8,8
1456,299,4
1280,437,9
1162,377,8
166,241,9
1930,59,8
1459,213,9
912,16,8
1113,283,7
2069,332,8
67,255,10
1036,263,10
545,29,1
1132,172,8
1031,428,10
1709,87,8
1285,43,10
784,41,9
1836,93,10
952,328,6
311,214,10
732,119,8
1332,371,1
1709,61,10
204,87,1
62,111,5
1343,61,1
142,133,3
36,272,9
405,234,6
524,158,6
1109,330,9
1563,347,10
1746,9,8
481,336,4
1281,61,9
77,117,6
1218,79,10
61,94,7
306,118,9
1900,19,10
1019,56,8
502,9,10
153,206,10
688,59,9
1533,29,9
113,202,10
34,68,5
1004,376,6
1321,89,1
323,188,8
295,32,7
1439,375,7
351,82,7
28,101,8
875,322,4
385,211,10
1653,254,10
323,5,10
456,202,10
260,172,10
657,445,10
267,17,10
733,4,5
418,29,8
723,8,9
1223,57,8
57,24,8
242,176,10
672,339,3
1022,242,10
863,7,10
763,12,8
1197,9,10
450,86,10
1425,95,10
945,251,9
444,309,7
175,206,10
285,215,8
16,28,6
367,265,10
137,221,10
2034,216,8
699,72,8
43,356,5
1789,140,8
2060,206,7
836,360,7
2050,323,7
1772,45,8
409,202,10
781,348,8
343,0,9
419,230,10
1886,83,10
812,18,10
660,202,10
1301,165,10
1508,24,9
1680,103,9
1033,459,7
1845,126,9
0,5,7
2070,329,1
72,489,2
865,84,10
872,29,8
1327,206,10
461,377,8
1812,4,10
31,1,8
138,94,9
153,84,10
1654,79,1
896,203,9
495,71,8
346,157,4
72,55,9
1041,86,10
143,202,10
112,206,10
599,86,9
358,206,10
245,87,9
1040,203,10
1428,222,9
2073,207,7
35,380,7
1331,233,10
725,465,8
473,20,10
1696,273,1
94,486,10
337,149,8
1454,481,8
1238,371,8
1710,204,1
784,260,8
990,120,9
745,74,10
1355,359,7
1053,39,10
1006,41,8
425,7,10
867,204,10
1773,213,8
1766,12,10
2128,29,10
419,428,10
805,229,10
343,204,10
514,471,2
1580,322,4
853,12,10
784,83,10
892,168,10
594,233,10
1259,232,10
944,89,10
1222,510,6
280,314,1
742,208,10
551,340,10
1464,58,6
122,20,10
1794,61,10
1056,282,9
1660,41,10
1109,271,8
54,27,10
427,202,10
1752,12,10
112,242,10
1154,224,1
336,3,1
299,79,10
413,59,10
836,71,10
91,43,8
75,12,10
780,230,10
840,175,7
1092,221,10
1471,329,7
633,374,7
62,124,8
165,330,8
548,87,9
1062,84,9
1029,12,9
216,16,9
64,210,7
619,61,5
811,229,9
924,37,8
412,349,8
788,34,8
672,214,7
323,348,5
970,65,8
209,371,8
64,390,4
22,241,10
1245,95,8
1660,224,10
13,93,9
1109,6,9
390,69,10
1400,204,9
525,41,10
1471,386,7
1782,239,8
7,93,10
1103,1,7
754,53,5
65,13,9
1334,100,1
1213,146,10
1007,18,9
508,40,3
1577,192,10
1582,133,4
952,80,7
1223,30,7
269,229,9
1256,153,9
20,215,8
1945,45,9
912,1,10
323,182,9
112,204,10
368,34,9
821,216,8
267,330,7
1621,345,10
278,309,10
1153,206,10
1359,87,9
121,137,10
1131,29,6
929,41,9
1847,271,7
344,312,7
2032,67,10
643,61,10
881,203,10
1515,72,8
992,41,9
1064,415,9
551,86,10
92,450,8
470,168,1
705,32,1
781,183,8
691,86,9
333,494,7
573,26,10
0,48,7
315,202,10
1562,7,7
921,168,10
1955,96,1
1255,298,9
1070,20,7
514,363,8
865,229,10
1937,165,9
151,168,10
1240,257,6
512,140,8
84,379,10
879,168,7
1713,371,1
11,251,8
292,26,8
363,12,10
1579,147,8
1499,215,9
1972,97,9
1206,61,10
445,34,8
307,231,3
51,98,10
351,39,8
1789,166,6
165,224,10
952,371,10
1394,177,7
1080,150,10
290,204,10
561,153,9
1198,59,10
1415,61,8
882,211,10
691,175,8
1281,230,9
670,206,10
67,12,10
1410,45,9
1382,233,10
1886,315,9
62,255,6
821,340,5
1492,122,5
1846,223,10
785,168,10
446,329,8
1533,4,9
35,232,9
756,119,9
22,132,7
713,239,8
476,328,3
35,48,7
166,8,9
804,13,7
873,9,7
726,203,8
848,48,4
1096,277,9
921,3,10
1283,336,8
1980,83,10
846,255,7
1414,84,8
481,323,7
1423,97,10
1504,97,10
1283,347,7
782,231,8
1342,206,10
783,204,9
424,12,10
1371,233,7
592,229,8
1113,58,6
1550,12,10
732,30,5
284,148,10
476,175,6
714,29,9
309,59,8
204,59,10
140,216,9
254,204,10
1232,32,9
862,92,9
1621,201,10
1283,304,10
11,164,7
1194,104,9
239,23,6
1132,389,8
647,243,5
1213,25,1
135,202,10
568,2,10
1213,333,4
391,523,1
248,29,10
1093,276,7
1343,325,3
1132,373,6
1058,89,10
842,476,9
731,104,9
1973,318,6
510,79,8
1471,156,6
56,254,10
15,219,5
1153,3,8
1234,170,10
1918,516,1
494,12,8
1418,88,8
1112,41,10
2,28,9
861,239,9
195,0,10
728,237,10
2050,164,8
661,204,7
761,150,10
794,226,9
152,237,8
2128,232,10
65,226,8
72,239,10
1307,174,9
952,320,6
1983,9,10
950,8,8
951,230,1
862,167,7
166,53,8
942,203,9
392,93,10
1337,41,9
1025,8,9
337,129,8
530,231,9
653,83,10
221,42,8
1126,69,10
521,360,8
781,411,10
554,225,10
1937,340,8
239,280,7
341,98,10
225,276,9
1570,211,10
83,276,6
1419,226,10
421,206,10
47,168,9
1280,347,8
1140,309,10
1552,222,6
1758,30,7
424,211,10
241,12,10
786,307,10
66,93,10
1270,93,10
596,12,10
1521,18,1
995,232,10
1510,56,10
1142,183,7
72,175,10
280,18,9
1276,211,1
1786,59,10
1553,13,10
572,211,10
1182,12,10
651,10,10
306,232,10
821,45,9
679,0,10
161,203,1
795,204,10
2114,53,9
1115,393,10
1211,203,10
1470,9,10
146,206,10
479,104,9
404,9,9
979,215,9
347,206,9
624,149,7
446,114,7
191,206,10
229,41,8
529,309,10
1557,133,8
826,59,10
1964,210,7
1055,161,8
779,445,9
601,12,6
1016,364,5
1035,8,8
19,219,10
1689,9,10
1022,330,7
524,215,6
1802,307,10
273,80,9
1414,198,2
933,204,10
1496,212,9
1055,231,9
220,3,10
707,48,8
1471,352,9
1237,227,5
1520,215,8
1456,76,7
1316,9,8
75,448,8
969,267,1
2028,167,10
2096,21,6
36,400,8
1744,12,9
255,96,10
850,206,10
648,452,8
261,202,10
1471,542,3
444,92,9
729,232,10
47,212,9
950,214,9
481,181,8
1018,88,9
452,233,7
1967,87,8
421,204,1
184,300,8
492,213,10
461,307,4
1142,411,10
900,216,10
77,66,7
854,204,7
1219,6,6
444,156,7
1760,167,8
157,113,10
1563,64,10
20,274,7
52,343,10
37,100,6
1402,97,8
424,3,10
178,214,9
573,62,10
1206,30,4
341,29,3
1354,11,9
1222,219,10
272,242,2
1096,125,6
189,12,9
2101,254,10
45,4,7
756,8,9
782,71,9
1563,529,10
37,221,6
856,204,5
238,389,10
1088,178,9
616,104,10
893,434,8
72,429,5
267,82,9
37,104,5
51,203,8
166,41,10
280,230,10
153,306,10
1209,203,10
120,83,10
2076,171,6
269,58,9
1087,72,8
719,168,9
166,208,9
476,216,9
1029,231,10
774,203,9
1970,206,10
1724,444,7
282,203,10
299,206,10
1536,16,10
1486,272,8
969,233,1
1275,34,10
887,36,10
89,231,10
804,83,7
247,229,10
439,29,7
1638,165,9
1617,340,9
750,149,8
1053,167,9
161,29,10
535,127,10
1168,462,7
1313,289,10
383,60,10
635,445,8
1818,222,10
1185,168,9
288,81,5
511,196,7
196,230,10
1161,39,8
1074,256,7
1549,12,8
1391,94,10
787,202,10
84,19,6
404,34,9
1487,55,10
450,18,10
337,229,7
536,112,8
891,25,8
199,86,10
82,351,1
1109,19,10
62,0,9
1476,386,10
702,45,9
238,150,10
74,164,7
1687,558,10
862,404,6
40,0,9
848,78,4
1183,241,10
249,18,10
912,263,9
1085,92,10
153,59,10
863,232,8
1167,206,10
254,203,1
1108,203,10
1492,497,5
671,18,10
1104,206,10
611,86,5
849,59,10
218,243,9
314,201,8
405,10,6
2063,168,9
469,60,9
62,266,9
1492,227,5
1526,325,10
70,28,9
1656,18,10
138,41,9
713,203,8
1481,138,5
1456,178,6
1080,9,10
1103,69,7
1755,393,7
270,211,3
265,9,10
395,202,10
1123,23,8
1951,206,10
267,163,9
875,301,6
427,12,10
239,53,7
1818,59,1
1479,307,8
1322,88,9
94,509,10
1022,85,7
31,98,9
583,133,7
595,9,10
514,272,8
1585,215,9
452,1,8
1750,72,7
652,203,10
1661,72,10
43,274,7
132,208,4
476,452,3
272,30,7
269,19,9
1161,335,8
1211,219,9
1471,320,2
711,31,9
103,29,1
883,123,8
1914,48,10
77,1,7
704,71,10
1132,370,8
1241,317,7
990,133,8
1123,231,8
514,350,6
1004,239,9
462,119,8
1675,211,9
284,307,9
166,373,8
1347,169,6
176,211,10
209,32,9
39,276,10
2010,19,8
1116,86,10
1317,431,5
337,166,6
20,183,8
814,19,6
2019,219,1
1712,68,9
1375,295,7
783,214,10
142,175,6
1683,206,10
1350,422,7
538,394,5
911,183,4
666,61,10
282,203,10
733,230,10
305,167,10
52,40,3
1086,215,9
862,69,7
1479,222,9
1966,59,9
840,202,9
1349,19,9
1233,230,10
24,94,8
384,59,7
532,59,7
1392,318,10
952,52,7
723,2,10
421,97,9
409,371,10
711,87,10
1537,95,9
821,288,6
1502,212,10
1364,26,10
323,276,7
59,249,8
481,295,7
188,226,9
402,45,1
1938,98,10
568,241,8
229,214,7
337,383,4
639,98,10
495,156,8
367,211,10
153,25,10
1165,36,7
643,137,9
720,87,10
889,26,1
725,11,8
1154,204,10
1344,233,9
157,107,10
325,19,10
62,103,6
43,132,8
94,59,10
1042,219,6
753,71,8
256,150,9
878,43,10
1657,25,5
1284,13,9
1455,100,10
476,7,3
186,338,8
409,45,10
1492,367,9
1356,177,6
60,19,9
10,29,10
1438,204,10
270,22,7
1014,45,9
1927,9,10
1759,2,10
872,341,1
863,83,10
10,203,10
1123,172,6
1642,69,5
57,326,7
1642,134,5
269,460,6
1103,24,5
640,104,9
1733,266,7
1867,173,10
50,86,10
1753,122,9
539,34,8
1034,203,9
436,11,9
647,5,8
112,211,9
2085,529,9
1470,390,6
1196,25,7
197,12,10
1934,52,10
1674,206,1
1156,6,7
821,398,9
