user_id,item_id,test_id
554,232,3918
305,230,3919
1283,329,3920
1628,53,3921
732,145,3922
421,211,3923
305,86,3924
969,211,3925
492,233,3926
1587,26,3927
763,13,3928
1669,165,3929
1886,118,3930
1804,376,3931
20,278,3932
1721,100,3933
423,168,3934
249,86,3935
280,309,3936
54,60,3937
768,123,3938
1621,72,3939
1813,12,3940
513,61,3941
1032,114,3942
1034,80,3943
1274,1,3944
1283,301,3945
2020,304,3946
990,70,3947
2037,144,3948
2018,156,3949
822,86,3950
176,307,3951
514,216,3952
1011,87,3953
852,2,3954
879,231,3955
2134,70,3956
96,223,3957
89,71,3958
1429,238,3959
43,100,3960
953,18,3961
317,226,3962
169,203,3963
56,46,3964
59,32,3965
59,73,3966
876,233,3967
1055,79,3968
745,34,3969
1108,8,3970
1045,212,3971
910,148,3972
416,2,3973
810,0,3974
12,96,3975
514,21,3976
1213,88,3977
1780,145,3978
1632,97,3979
1046,9,3980
1301,19,3981
514,334,3982
1124,153,3983
524,36,3984
64,295,3985
1314,168,3986
473,12,3987
92,3,3988
31,86,3989
300,202,3990
1282,2,3991
1096,230,3992
144,19,3993
2109,255,3994
1778,231,3995
2056,12,3996
112,224,3997
1565,61,3998
1007,165,3999
797,9,4000
1343,87,4001
44,95,4002
22,211,4003
1227,8,4004
910,430,4005
219,12,4006
781,560,4007
66,246,4008
136,221,4009
1733,206,4010
988,0,4011
168,211,4012
481,156,4013
948,320,4014
1001,5,4015
2046,62,4016
75,3,4017
872,151,4018
989,100,4019
75,444,4020
786,212,4021
307,96,4022
192,207,4023
104,232,4024
323,215,4025
59,470,4026
1791,124,4027
11,41,4028
572,85,4029
337,496,4030
2030,139,4031
62,153,4032
1052,17,4033
504,94,4034
1551,100,4035
2021,256,4036
54,234,4037
1406,61,4038
49,98,4039
52,196,4040
105,59,4041
814,202,4042
1056,31,4043
432,205,4044
514,124,4045
1174,19,4046
424,206,4047
614,150,4048
1797,366,4049
323,463,4050
1358,229,4051
1199,328,4052
2020,147,4053
1564,130,4054
1220,97,4055
1654,302,4056
1185,89,4057
732,330,4058
448,229,4059
48,153,4060
944,107,4061
2034,133,4062
992,11,4063
333,226,4064
1891,108,4065
2042,18,4066
804,1,4067
828,30,4068
1256,86,4069
133,67,4070
1471,385,4071
390,18,4072
901,32,4073
1111,150,4074
94,168,4075
35,311,4076
1967,222,4077
305,330,4078
63,309,4079
588,94,4080
91,168,4081
594,181,4082
270,211,4083
2034,318,4084
1197,214,4085
341,204,4086
937,18,4087
764,72,4088
409,325,4089
1579,204,4090
1407,222,4091
1161,97,4092
1132,205,4093
351,389,4094
450,79,4095
208,204,4096
532,226,4097
752,55,4098
1195,272,4099
1698,9,4100
1198,203,4101
72,93,4102
863,318,4103
462,18,4104
730,441,4105
1851,16,4106
1372,148,4107
1234,206,4108
713,150,4109
1236,264,4110
1889,149,4111
209,302,4112
871,202,4113
1853,119,4114
1777,272,4115
817,384,4116
1115,323,4117
93,98,4118
52,256,4119
1904,343,4120
77,324,4121
318,202,4122
781,253,4123
1069,79,4124
13,74,4125
50,450,4126
1165,274,4127
349,335,4128
1089,233,4129
854,121,4130
639,358,4131
50,434,4132
166,79,4133
542,89,4134
47,29,4135
1471,328,4136
483,87,4137
269,204,4138
1332,222,4139
1631,204,4140
1010,32,4141
153,3,4142
284,203,4143
1255,421,4144
272,12,4145
847,254,4146
230,9,4147
1912,39,4148
1311,9,4149
803,237,4150
1279,372,4151
575,29,4152
1166,206,4153
1464,411,4154
978,151,4155
1185,61,4156
1890,29,4157
16,105,4158
1369,88,4159
1158,73,4160
1471,451,4161
333,61,4162
385,12,4163
186,238,4164
1013,151,4165
22,59,4166
323,59,4167
875,307,4168
636,168,4169
75,8,4170
1741,151,4171
45,163,4172
1747,390,4173
323,432,4174
1269,172,4175
1912,206,4176
467,204,4177
1268,148,4178
444,9,4179
1074,232,4180
166,215,4181
1704,206,4182
536,373,4183
349,337,4184
929,94,4185
682,66,4186
64,149,4187
57,60,4188
166,202,4189
705,172,4190
474,431,4191
773,12,4192
1463,369,4193
62,476,4194
358,211,4195
437,214,4196
1552,207,4197
57,383,4198
1440,259,4199
1305,230,4200
1249,247,4201
1717,104,4202
1729,58,4203
1777,58,4204
398,37,4205
1445,166,4206
416,204,4207
1083,226,4208
2124,150,4209
783,330,4210
214,153,4211
43,150,4212
1014,214,4213
1493,212,4214
544,4,4215
1227,40,4216
969,214,4217
1675,86,4218
909,58,4219
1753,82,4220
471,204,4221
663,1,4222
411,29,4223
632,25,4224
63,164,4225
239,96,4226
0,55,4227
293,25,4228
1138,465,4229
337,13,4230
337,249,4231
1928,177,4232
818,229,4233
127,342,4234
1140,216,4235
1042,263,4236
323,288,4237
1035,150,4238
957,100,4239
329,35,4240
41,417,4241
1075,180,4242
35,35,4243
1935,95,4244
35,32,4245
204,130,4246
918,86,4247
47,8,4248
1682,12,4249
481,71,4250
555,147,4251
845,259,4252
39,15,4253
1593,243,4254
886,77,4255
1038,203,4256
31,256,4257
200,202,4258
1703,259,4259
694,153,4260
680,1,4261
231,202,4262
1874,86,4263
232,15,4264
634,1,4265
1236,405,4266
186,252,4267
1455,211,4268
663,89,4269
416,39,4270
171,329,4271
72,123,4272
469,204,4273
1563,9,4274
24,256,4275
448,18,4276
977,349,4277
1276,39,4278
1414,14,4279
1211,227,4280
511,259,4281
284,12,4282
153,80,4283
84,43,4284
1674,86,4285
106,202,4286
388,12,4287
1859,18,4288
1552,30,4289
393,202,4290
446,91,4291
760,211,4292
1799,349,4293
459,10,4294
1364,115,4295
1589,25,4296
713,334,4297
887,19,4298
1255,301,4299
1298,97,4300
91,74,4301
583,242,4302
900,83,4303
1734,12,4304
848,56,4305
785,59,4306
2037,383,4307
414,31,4308
503,23,4309
280,41,4310
1785,45,4311
1374,216,4312
2063,86,4313
1055,208,4314
1055,206,4315
1878,311,4316
1967,289,4317
690,129,4318
2085,498,4319
337,412,4320
84,15,4321
127,334,4322
795,79,4323
77,9,4324
779,93,4325
197,260,4326
452,204,4327
1183,38,4328
1398,86,4329
1342,95,4330
1849,225,4331
1369,205,4332
1243,12,4333
1336,56,4334
672,204,4335
890,369,4336
1476,86,4337
944,86,4338
1716,12,4339
146,265,4340
144,12,4341
1470,204,4342
1564,150,4343
89,246,4344
894,59,4345
29,9,4346
973,98,4347
166,41,4348
388,86,4349
249,109,4350
732,246,4351
869,26,4352
1254,34,4353
101,330,4354
1648,557,4355
392,9,4356
32,214,4357
20,45,4358
323,170,4359
57,32,4360
2033,31,4361
1174,204,4362
3,22,4363
191,206,4364
219,203,4365
313,150,4366
209,224,4367
673,5,4368
782,242,4369
705,29,4370
814,94,4371
1341,231,4372
1554,9,4373
20,114,4374
1123,331,4375
1142,328,4376
1237,428,4377
1123,340,4378
57,29,4379
1040,98,4380
2002,98,4381
669,32,4382
1132,84,4383
2045,331,4384
703,87,4385
679,93,4386
152,168,4387
1545,95,4388
399,150,4389
732,479,4390
383,401,4391
1290,9,4392
821,452,4393
1329,26,4394
481,31,4395
385,88,4396
1202,156,4397
842,169,4398
862,211,4399
247,309,4400
546,224,4401
2006,412,4402
187,206,4403
595,16,4404
1414,376,4405
788,59,4406
793,335,4407
2078,53,4408
1526,132,4409
1027,95,4410
625,211,4411
1197,168,4412
1156,497,4413
1176,29,4414
337,115,4415
351,232,4416
60,285,4417
1219,18,4418
797,94,4419
637,204,4420
732,225,4421
463,277,4422
2094,404,4423
1903,18,4424
1096,147,4425
524,308,4426
315,211,4427
431,167,4428
536,122,4429
77,107,4430
72,404,4431
1103,79,4432
1279,87,4433
39,330,4434
78,203,4435
1202,351,4436
960,18,4437
1104,219,4438
1798,97,4439
782,53,4440
93,19,4441
1610,222,4442
166,202,4443
87,497,4444
1134,58,4445
1001,7,4446
921,211,4447
186,10,4448
423,256,4449
1582,56,4450
2011,18,4451
1096,126,4452
1471,68,4453
86,174,4454
919,203,4455
377,59,4456
743,18,4457
238,40,4458
1632,222,4459
473,18,4460
59,151,4461
34,101,4462
1587,371,4463
753,434,4464
1456,393,4465
35,88,4466
697,259,4467
1555,204,4468
1847,14,4469
753,86,4470
1414,549,4471
737,12,4472
1485,167,4473
145,420,4474
1317,13,4475
44,212,4476
219,18,4477
2104,77,4478
201,202,4479
364,87,4480
22,203,4481
164,60,4482
481,377,4483
226,4,4484
676,426,4485
1931,41,4486
364,124,4487
731,97,4488
35,243,4489
337,98,4490
444,12,4491
70,322,4492
487,70,4493
58,21,4494
721,206,4495
771,2,4496
2102,140,4497
218,330,4498
62,315,4499
166,196,4500
1446,16,4501
1563,503,4502
1780,200,4503
221,77,4504
1833,30,4505
2041,98,4506
878,96,4507
605,380,4508
522,59,4509
52,78,4510
416,214,4511
292,39,4512
635,273,4513
1185,114,4514
695,138,4515
734,214,4516
833,86,4517
121,168,4518
661,151,4519
57,309,4520
109,71,4521
658,18,4522
549,330,4523
1526,267,4524
238,94,4525
889,226,4526
1582,39,4527
91,18,4528
1233,149,4529
1485,87,4530
782,150,4531
57,11,4532
1054,242,4533
368,233,4534
1509,239,4535
188,2,4536
1489,330,4537
1789,429,4538
1241,303,4539
624,41,4540
1750,132,4541
204,167,4542
912,415,4543
153,31,4544
1104,307,4545
1128,330,4546
419,9,4547
1364,254,4548
1549,379,4549
261,0,4550
1939,9,4551
1597,133,4552
1727,242,4553
409,61,4554
2091,79,4555
450,304,4556
1576,97,4557
52,125,4558
639,148,4559
96,249,4560
836,256,4561
828,69,4562
622,89,4563
1354,263,4564
43,370,4565
166,226,4566
1887,301,4567
333,88,4568
1305,96,4569
1116,148,4570
1978,271,4571
1456,179,4572
272,86,4573
732,8,4574
1559,73,4575
996,335,4576
1470,32,4577
65,59,4578
688,80,4579
963,93,4580
1055,45,4581
1574,259,4582
1548,45,4583
65,17,4584
1240,100,4585
20,329,4586
1028,150,4587
1166,86,4588
1673,18,4589
414,277,4590
280,86,4591
821,309,4592
64,88,4593
850,91,4594
67,126,4595
633,401,4596
112,230,4597
1123,158,4598
0,31,4599
884,337,4600
959,13,4601
1617,259,4602
297,19,4603
323,206,4604
906,263,4605
1115,12,4606
483,263,4607
831,216,4608
1784,231,4609
1094,12,4610
1445,58,4611
2136,149,4612
0,73,4613
1869,4,4614
400,56,4615
803,78,4616
698,254,4617
305,168,4618
1901,84,4619
315,12,4620
1755,206,4621
1836,59,4622
725,354,4623
1280,39,4624
249,259,4625
62,203,4626
383,74,4627
481,245,4628
226,72,4629
229,232,4630
1104,255,4631
284,89,4632
118,0,4633
343,2,4634
45,449,4635
450,164,4636
1245,34,4637
1936,227,4638
460,329,4639
333,103,4640
740,18,4641
1355,208,4642
74,347,4643
402,100,4644
198,232,4645
573,229,4646
1185,97,4647
103,19,4648
794,309,4649
1410,19,4650
256,39,4651
790,9,4652
1896,67,4653
2097,309,4654
220,211,4655
833,86,4656
35,213,4657
1327,233,4658
165,154,4659
91,211,4660
74,263,4661
1373,88,4662
745,66,4663
1158,269,4664
1704,216,4665
1991,59,4666
1643,18,4667
1401,263,4668
640,98,4669
1008,239,4670
2098,56,4671
730,512,4672
1738,12,4673
136,203,4674
1179,97,4675
1375,25,4676
64,254,4677
383,11,4678
30,160,4679
1769,153,4680
2,97,4681
945,46,4682
276,12,4683
512,168,4684
1414,104,4685
367,18,4686
608,29,4687
525,211,4688
342,95,4689
64,226,4690
1552,57,4691
1849,97,4692
732,43,4693
77,46,4694
648,165,4695
967,149,4696
925,120,4697
600,19,4698
424,521,4699
1696,95,4700
170,20,4701
544,61,4702
59,209,4703
1148,460,4704
578,203,4705
1053,18,4706
112,206,4707
153,485,4708
1709,18,4709
787,226,4710
1117,177,4711
975,71,4712
395,206,4713
1328,367,4714
1076,86,4715
35,309,4716
89,209,4717
583,96,4718
175,140,4719
267,18,4720
1948,259,4721
390,32,4722
74,94,4723
413,330,4724
35,227,4725
1835,97,4726
142,56,4727
671,211,4728
1177,1,4729
214,123,4730
1220,39,4731
539,97,4732
1481,66,4733
1633,168,4734
1186,318,4735
840,109,4736
1863,241,4737
1194,70,4738
663,17,4739
780,155,4740
1554,206,4741
1202,312,4742
1239,259,4743
534,203,4744
749,273,4745
1426,89,4746
249,202,4747
840,25,4748
15,301,4749
1223,1,4750
815,214,4751
264,202,4752
862,95,4753
2026,230,4754
142,344,4755
738,168,4756
52,395,4757
726,41,4758
269,83,4759
888,140,4760
194,70,4761
1028,91,4762
713,12,4763
166,523,4764
725,231,4765
1246,18,4766
1551,72,4767
1348,12,4768
1715,27,4769
98,304,4770
1672,87,4771
684,319,4772
757,232,4773
197,168,4774
456,168,4775
186,330,4776
1956,55,4777
321,162,4778
280,265,4779
714,19,4780
1933,94,4781
188,225,4782
620,86,4783
1728,204,4784
1824,232,4785
1837,382,4786
531,76,4787
1119,237,4788
457,226,4789
651,59,4790
42,295,4791
1812,206,4792
1440,107,4793
114,263,4794
1114,93,4795
64,83,4796
1508,301,4797
66,206,4798
1752,232,4799
1202,175,4800
365,147,4801
1685,521,4802
323,13,4803
1346,147,4804
416,59,4805
1271,82,4806
166,211,4807
1157,86,4808
1202,170,4809
325,206,4810
74,320,4811
981,224,4812
43,244,4813
221,87,4814
544,242,4815
762,415,4816
317,150,4817
1202,463,4818
1842,434,4819
1564,58,4820
39,93,4821
1001,4,4822
1444,13,4823
1045,369,4824
692,43,4825
1160,56,4826
514,208,4827
211,202,4828
1224,204,4829
2,134,4830
1320,233,4831
2085,112,4832
188,18,4833
535,203,4834
733,40,4835
1207,203,4836
1414,29,4837
697,1,4838
450,222,4839
606,138,4840
10,226,4841
256,172,4842
175,344,4843
347,83,4844
171,237,4845
931,34,4846
993,19,4847
945,232,4848
1562,207,4849
1298,233,4850
1586,238,4851
206,0,4852
732,187,4853
323,245,4854
62,237,4855
1437,64,4856
465,38,4857
1096,1,4858
1514,204,4859
1626,211,4860
990,330,4861
64,153,4862
94,41,4863
305,206,4864
40,52,4865
1281,174,4866
993,231,4867
1072,98,4868
573,206,4869
1295,233,4870
39,100,4871
1002,29,4872
269,206,4873
476,117,4874
1894,441,4875
864,12,4876
1862,142,4877
1504,98,4878
1060,369,4879
47,18,4880
1556,205,4881
848,224,4882
2110,20,4883
784,127,4884
854,270,4885
1725,168,4886
1337,19,4887
1695,95,4888
100,43,4889
651,14,4890
1363,88,4891
1497,264,4892
1078,69,4893
588,330,4894
1372,8,4895
2035,61,4896
61,263,4897
544,436,4898
475,168,4899
611,383,4900
1615,86,4901
1126,203,4902
183,230,4903
952,421,4904
299,242,4905
64,233,4906
298,206,4907
820,312,4908
63,56,4909
68,201,4910
1431,59,4911
1132,2,4912
958,98,4913
1303,59,4914
611,230,4915
269,86,4916
229,208,4917
481,552,4918
1376,423,4919
1456,167,4920
1109,374,4921
665,211,4922
1278,231,4923
1241,212,4924
1334,153,4925
851,241,4926
247,133,4927
1289,229,4928
954,229,4929
1584,83,4930
1492,82,4931
257,202,4932
1189,147,4933
317,307,4934
52,424,4935
514,328,4936
1116,175,4937
404,265,4938
259,211,4939
45,378,4940
1114,3,4941
1361,100,4942
733,97,4943
450,96,4944
1273,211,4945
305,238,4946
825,202,4947
1635,211,4948
744,250,4949
1061,229,4950
540,12,4951
132,167,4952
1634,204,4953
635,66,4954
980,86,4955
504,202,4956
1471,257,4957
905,123,4958
77,440,4959
249,6,4960
140,334,4961
311,41,4962
2008,61,4963
6,211,4964
1214,7,4965
651,43,4966
632,87,4967
1866,312,4968
337,50,4969
2121,264,4970
1439,335,4971
249,86,4972
784,19,4973
1075,447,4974
1174,29,4975
2088,216,4976
112,18,4977
269,206,4978
854,69,4979
286,59,4980
633,71,4981
291,450,4982
1532,337,4983
1016,87,4984
707,25,4985
256,41,4986
263,32,4987
651,46,4988
1573,34,4989
1265,0,4990
2115,208,4991
196,211,4992
777,12,4993
959,34,4994
78,28,4995
1571,137,4996
611,217,4997
1796,86,4998
612,12,4999
166,126,5000
583,150,5001
434,12,5002
573,69,5003
94,138,5004
1201,150,5005
1108,140,5006
1917,230,5007
388,206,5008
2004,87,5009
1899,226,5010
385,12,5011
174,86,5012
840,335,5013
2112,337,5014
518,211,5015
917,1,5016
1055,156,5017
48,267,5018
1066,86,5019
1552,18,5020
2113,140,5021
64,276,5022
2139,121,5023
1477,3,5024
1228,61,5025
863,79,5026
43,238,5027
2,126,5028
1132,167,5029
137,43,5030
238,53,5031
763,304,5032
532,202,5033
421,12,5034
446,117,5035
2014,86,5036
1174,18,5037
1442,24,5038
177,32,5039
10,59,5040
181,12,5041
663,203,5042
147,211,5043
1823,214,5044
1151,415,5045
166,33,5046
1045,13,5047
1465,194,5048
1500,84,5049
828,175,5050
418,276,5051
540,211,5052
1402,5,5053
104,12,5054
1375,89,5055
242,12,5056
1564,249,5057
529,29,5058
1452,204,5059
1787,92,5060
731,180,5061
375,423,5062
2135,347,5063
197,231,5064
1613,12,5065
853,230,5066
1044,68,5067
1749,126,5068
52,448,5069
996,211,5070
732,67,5071
735,233,5072
1410,273,5073
678,0,5074
144,204,5075
1951,83,5076
745,120,5077
412,60,5078
797,146,5079
1774,53,5080
1484,5,5081
68,26,5082
1540,330,5083
1756,165,5084
2121,144,5085
895,12,5086
1522,96,5087
1682,26,5088
821,234,5089
1237,208,5090
1968,130,5091
1162,29,5092
739,86,5093
854,59,5094
1860,211,5095
49,22,5096
104,206,5097
298,79,5098
275,10,5099
1760,309,5100
230,96,5101
1193,86,5102
1519,436,5103
788,130,5104
1860,19,5105
84,70,5106
1743,26,5107
704,210,5108
62,20,5109
37,0,5110
723,168,5111
1158,350,5112
1225,59,5113
606,202,5114
1403,14,5115
952,113,5116
460,140,5117
928,12,5118
153,175,5119
996,45,5120
305,29,5121
35,109,5122
49,152,5123
1283,59,5124
2001,11,5125
26,206,5126
1532,61,5127
980,264,5128
762,45,5129
518,12,5130
1660,265,5131
1887,17,5132
1237,460,5133
732,54,5134
935,0,5135
1152,83,5136
1670,56,5137
474,150,5138
718,202,5139
1176,227,5140
46,335,5141
282,382,5142
34,28,5143
965,2,5144
306,206,5145
349,202,5146
1064,423,5147
501,66,5148
14,218,5149
1213,149,5150
1536,12,5151
83,37,5152
589,86,5153
707,180,5154
290,225,5155
138,69,5156
21,20,5157
514,336,5158
60,31,5159
59,22,5160
1030,227,5161
186,222,5162
1518,41,5163
20,6,5164
1339,79,5165
1765,98,5166
1213,18,5167
418,30,5168
920,211,5169
1703,6,5170
597,56,5171
1806,194,5172
418,9,5173
43,87,5174
2056,41,5175
74,97,5176
1687,228,5177
1185,371,5178
971,86,5179
1126,150,5180
487,100,5181
441,182,5182
828,66,5183
47,204,5184
1264,0,5185
164,202,5186
1910,238,5187
65,30,5188
1856,19,5189
486,211,5190
379,211,5191
1552,147,5192
24,149,5193
138,232,5194
387,219,5195
350,295,5196
523,276,5197
526,231,5198
659,206,5199
89,41,5200
232,337,5201
1190,212,5202
270,206,5203
1222,384,5204
1750,133,5205
694,60,5206
938,436,5207
990,45,5208
79,97,5209
1946,94,5210
1248,2,5211
1800,158,5212
64,168,5213
1500,83,5214
1561,123,5215
446,324,5216
836,212,5217
43,323,5218
724,206,5219
453,304,5220
1405,211,5221
1529,168,5222
1873,119,5223
39,250,5224
854,39,5225
657,150,5226
838,0,5227
1422,116,5228
907,12,5229
2000,254,5230
836,40,5231
2054,43,5232
692,45,5233
957,56,5234
197,301,5235
1109,86,5236
2093,30,5237
1885,224,5238
236,87,5239
1002,176,5240
315,202,5241
680,12,5242
99,169,5243
152,211,5244
821,214,5245
2108,32,5246
1425,206,5247
862,88,5248
186,175,5249
344,98,5250
221,12,5251
1692,6,5252
1187,107,5253
367,206,5254
1589,325,5255
821,552,5256
45,442,5257
198,223,5258
74,215,5259
502,12,5260
22,334,5261
1528,17,5262
1866,123,5263
1365,233,5264
194,29,5265
980,83,5266
1364,111,5267
695,83,5268
77,139,5269
1844,14,5270
188,19,5271
2074,224,5272
1339,110,5273
151,232,5274
2041,174,5275
52,309,5276
838,379,5277
2050,56,5278
705,91,5279
1091,95,5280
1169,238,5281
783,29,5282
1146,100,5283
802,92,5284
544,87,5285
28,82,5286
1130,366,5287
1771,87,5288
1760,56,5289
872,203,5290
1581,79,5291
22,80,5292
1237,3,5293
408,176,5294
1029,148,5295
1391,255,5296
98,2,5297
1617,304,5298
944,233,5299
938,140,5300
624,12,5301
175,211,5302
1891,107,5303
1088,461,5304
1510,29,5305
269,86,5306
444,412,5307
1279,86,5308
285,202,5309
2072,206,5310
473,340,5311
2022,214,5312
635,367,5313
366,203,5314
1471,509,5315
61,206,5316
1692,5,5317
1974,97,5318
31,25,5319
1690,12,5320
850,206,5321
1232,203,5322
657,127,5323
1377,206,5324
945,61,5325
308,202,5326
188,216,5327
421,12,5328
850,168,5329
175,483,5330
904,0,5331
175,235,5332
166,168,5333
514,506,5334
153,67,5335
1930,94,5336
1152,94,5337
752,147,5338
1283,437,5339
943,225,5340
1306,149,5341
1546,205,5342
1304,86,5343
158,0,5344
995,9,5345
153,204,5346
1,81,5347
2120,287,5348
732,49,5349
13,221,5350
996,41,5351
345,534,5352
1719,59,5353
767,211,5354
1393,485,5355
81,206,5356
1510,212,5357
1405,213,5358
1222,309,5359
401,70,5360
1404,3,5361
711,214,5362
219,211,5363
325,9,5364
206,18,5365
1380,168,5366
239,80,5367
1300,233,5368
745,287,5369
96,144,5370
843,265,5371
1417,43,5372
2065,231,5373
1776,330,5374
1255,386,5375
1697,18,5376
1883,35,5377
536,19,5378
92,176,5379
750,147,5380
362,225,5381
2075,43,5382
591,230,5383
666,14,5384
951,206,5385
1681,12,5386
64,66,5387
238,18,5388
142,83,5389
642,229,5390
882,121,5391
1429,216,5392
845,12,5393
861,83,5394
833,13,5395
79,242,5396
186,180,5397
977,203,5398
267,27,5399
1238,320,5400
28,354,5401
166,217,5402
514,71,5403
72,6,5404
418,168,5405
1087,18,5406
93,31,5407
855,3,5408
714,18,5409
1408,12,5410
732,249,5411
152,206,5412
805,333,5413
22,0,5414
39,89,5415
73,246,5416
1780,66,5417
1933,334,5418
45,444,5419
142,59,5420
371,168,5421
1075,48,5422
587,94,5423
797,12,5424
72,162,5425
897,12,5426
1989,211,5427
436,214,5428
1349,219,5429
617,2,5430
1263,335,5431
2105,364,5432
1154,124,5433
1181,483,5434
508,61,5435
1937,330,5436
973,204,5437
486,202,5438
1158,86,5439
153,203,5440
39,203,5441
1090,165,5442
1283,335,5443
2007,10,5444
267,150,5445
39,86,5446
1298,209,5447
972,13,5448
1343,306,5449
39,311,5450
52,41,5451
62,108,5452
514,133,5453
1643,10,5454
514,140,5455
1202,8,5456
973,9,5457
1267,522,5458
1557,352,5459
745,0,5460
84,92,5461
679,86,5462
76,13,5463
1612,69,5464
1812,6,5465
1230,18,5466
912,380,5467
166,2,5468
748,85,5469
1264,59,5470
637,29,5471
725,64,5472
323,172,5473
1786,12,5474
543,476,5475
112,212,5476
239,297,5477
57,334,5478
1898,165,5479
1683,168,5480
1949,374,5481
525,70,5482
1803,67,5483
1607,9,5484
1605,231,5485
1408,206,5486
968,203,5487
1833,103,5488
1222,257,5489
1357,233,5490
147,206,5491
67,217,5492
454,161,5493
765,12,5494
0,24,5495
1492,56,5496
1797,68,5497
1541,10,5498
1125,448,5499
732,382,5500
1911,150,5501
1388,360,5502
216,140,5503
1384,89,5504
273,12,5505
1953,86,5506
631,226,5507
453,56,5508
1064,1,5509
963,206,5510
705,202,5511
229,1,5512
384,92,5513
1775,92,5514
1975,97,5515
137,29,5516
518,341,5517
351,45,5518
841,224,5519
480,71,5520
707,208,5521
876,89,5522
273,147,5523
260,207,5524
167,249,5525
1202,402,5526
474,234,5527
1257,182,5528
1523,150,5529
300,181,5530
147,24,5531
618,150,5532
1985,223,5533
1561,3,5534
45,286,5535
1266,251,5536
552,206,5537
202,88,5538
668,92,5539
871,68,5540
23,336,5541
709,59,5542
1533,212,5543
179,3,5544
474,94,5545
77,376,5546
854,125,5547
112,428,5548
1158,0,5549
1465,231,5550
1200,336,5551
1202,239,5552
1406,212,5553
1973,211,5554
1579,238,5555
233,211,5556
1442,320,5557
131,12,5558
204,12,5559
1123,220,5560
1519,12,5561
605,150,5562
146,227,5563
1920,242,5564
1067,100,5565
821,8,5566
862,165,5567
2092,107,5568
1407,12,5569
784,43,5570
1280,71,5571
1142,223,5572
1572,214,5573
109,202,5574
405,3,5575
498,357,5576
16,2,5577
1096,42,5578
1313,12,5579
738,450,5580
1062,150,5581
1052,8,5582
323,438,5583
854,256,5584
1595,215,5585
1803,322,5586
422,223,5587
1266,72,5588
382,3,5589
703,170,5590
1758,86,5591
1335,211,5592
153,32,5593
1520,26,5594
952,233,5595
1084,310,5596
821,224,5597
1168,404,5598
454,95,5599
443,41,5600
1744,263,5601
472,0,5602
1657,69,5603
1363,94,5604
628,231,5605
179,0,5606
731,15,5607
19,202,5608
624,212,5609
405,295,5610
35,3,5611
337,366,5612
295,96,5613
46,147,5614
120,12,5615
910,233,5616
64,307,5617
444,207,5618
64,445,5619
166,312,5620
1219,39,5621
1480,5,5622
1979,382,5623
990,222,5624
1161,211,5625
1093,120,5626
686,58,5627
47,235,5628
997,203,5629
458,26,5630
184,203,5631
421,89,5632
1110,49,5633
1448,57,5634
1244,59,5635
43,424,5636
1417,204,5637
302,202,5638
935,203,5639
1310,211,5640
1765,229,5641
493,89,5642
945,374,5643
1075,110,5644
1334,8,5645
306,206,5646
1687,256,5647
821,119,5648
952,170,5649
579,212,5650
624,204,5651
976,150,5652
704,11,5653
36,380,5654
903,126,5655
254,124,5656
1802,222,5657
474,212,5658
1687,41,5659
2069,211,5660
1069,89,5661
45,409,5662
1156,22,5663
2,113,5664
831,56,5665
845,58,5666
220,246,5667
1479,32,5668
952,406,5669
702,12,5670
611,2,5671
1623,150,5672
952,39,5673
707,194,5674
2137,109,5675
1128,230,5676
605,16,5677
1919,85,5678
67,29,5679
498,140,5680
1998,176,5681
14,299,5682
1205,301,5683
786,147,5684
1158,82,5685
514,196,5686
52,88,5687
1142,230,5688
1564,71,5689
769,226,5690
1211,49,5691
164,165,5692
973,226,5693
1109,114,5694
481,244,5695
524,445,5696
57,343,5697
1884,153,5698
1122,204,5699
732,169,5700
890,182,5701
704,45,5702
1174,311,5703
666,87,5704
990,244,5705
1686,155,5706
43,76,5707
484,202,5708
67,84,5709
414,88,5710
1671,9,5711
743,124,5712
416,88,5713
1064,12,5714
1714,168,5715
185,210,5716
672,168,5717
52,330,5718
2034,438,5719
269,351,5720
1937,71,5721
454,29,5722
863,86,5723
1216,206,5724
49,383,5725
962,230,5726
1584,71,5727
379,18,5728
171,96,5729
78,206,5730
1109,96,5731
56,214,5732
383,72,5733
321,59,5734
166,226,5735
166,226,5736
1153,36,5737
241,214,5738
1750,173,5739
1624,382,5740
316,79,5741
476,254,5742
101,97,5743
104,39,5744
261,219,5745
732,314,5746
1400,204,5747
1336,93,5748
1430,204,5749
1043,204,5750
153,156,5751
1731,219,5752
22,12,5753
837,12,5754
335,203,5755
1768,210,5756
952,155,5757
745,226,5758
524,163,5759
389,32,5760
2136,37,5761
666,86,5762
1486,237,5763
351,216,5764
1513,224,5765
528,202,5766
33,329,5767
804,97,5768
1044,86,5769
1180,80,5770
980,263,5771
952,5,5772
11,254,5773
1026,232,5774
851,31,5775
1630,309,5776
1885,149,5777
36,180,5778
1189,21,5779
396,242,5780
642,17,5781
695,230,5782
455,231,5783
1399,319,5784
1054,2,5785
534,263,5786
425,219,5787
50,214,5788
732,140,5789
19,31,5790
325,26,5791
52,28,5792
1428,12,5793
179,87,5794
3,164,5795
578,206,5796
459,9,5797
189,369,5798
1580,9,5799
1566,67,5800
1364,117,5801
781,412,5802
64,9,5803
1164,3,5804
43,301,5805
75,5,5806
1145,87,5807
446,231,5808
834,175,5809
45,2,5810
