SessionId,ItemId,Time
10270,2706,1621299262.718
10270,1977,1621299281.788
10270,1947,1621299285.983
10271,4388,1593509632.126
10271,5530,1593509647.131
10271,2285,1593509692.404
10271,4388,1593509711.215
10271,255,1593509728.717
10271,5842,1593509799.052
10271,3654,1593509851.721
10271,7422,1593509873.144
10272,3103,1592557176.161
10272,2427,1592557326.285
10272,1927,1592569466.648
10272,547,1592569655.403
10272,2323,1592569789.529
10272,1448,1592569899.386
10273,959,1587377687.702
10273,2785,1587377744.674
10273,2512,1587377825.757
10273,144,1587377835.835
10273,7886,1587377844.151
10273,2444,1587377874.966
10273,6357,1587377920.185
10273,3336,1587377978.347
10273,2444,1587378023.403
10273,755,1587378100.559
10273,5656,1587378144.171
10273,1469,1587378213.367
10273,2511,1587378258.956
10273,325,1587378351.844
10274,3916,1609325380.671
10274,2898,1609325392.769
10274,5663,1609325456.164
10274,919,1609325470.186
10274,3916,1609325485.734
10274,3916,1609325487.804
10274,1897,1609325503.021
10274,2030,1609325530.191
10274,2611,1609325605.574
10274,449,1609325617.785
10274,5663,1609325642.512
10274,130,1609325656.751
10274,2611,1609325736.515
10274,2611,1609325738.864
10274,5666,1609325776.32
10274,2057,1609325802.908
10274,2860,1609325814.03
10274,1561,1609325873.547
10274,2270,1609325890.949
10274,5650,1609325922.018
10274,4980,1609326000.139
10274,4883,1609326018.183
10274,5910,1609326032.237
10274,4408,1609326074.068
10274,4980,1609326096.457
10274,4980,1609326098.613
10274,5111,1609326109.632
10275,16,1605479752.75
10275,2829,1605479875.154
10276,651,1586662942.376
10276,1575,1586662978.389
10277,7854,1601615959.348
10277,7854,1601616053.239
10277,2675,1601616390.648
10277,5549,1601617338.512
10277,5299,1601617453.182
10277,2294,1601617593.312
10278,2271,1606307076.811
10278,2271,1606307247.356
10278,569,1606307360.979
10278,583,1606307384.964
10278,5598,1606308849.796
10278,5598,1606308855.773
10278,2302,1606308888.27
10278,2636,1606309413.665
10278,1560,1606309439.758
10279,7887,1613631358.641
10279,7160,1613631380.592
10279,7160,1613631382.435
10279,7657,1613631532.82
10280,6701,1586645694.977
10280,2669,1586645941.388
10281,626,1609044237.786
10281,384,1609044320.75
10281,2460,1609044439.818
10282,245,1596359665.679
10282,676,1596359904.208
10283,5772,1591402661.905
10283,4058,1591445657.708
10283,5241,1591445691.685
10283,3104,1591445734.572
10284,3212,1621511728.644
10284,1612,1621511755.982
10284,3448,1621511814.651
10284,3343,1621511829.848
10284,1254,1621511872.345
10284,2606,1621511916.291
10284,2887,1621511946.576
10285,5029,1615767042.237
10285,5029,1615767137.877
10285,5029,1615767140.481
10285,2608,1615775542.42
10285,1966,1615775613.899
10285,6021,1615775640.883
10286,1188,1614895615.291
10286,2039,1614895732.4
10286,4312,1614895766.923
10286,4567,1614895787.828
10286,4313,1614895831.837
10286,1289,1614895844.333
10286,4750,1614895874.867
10286,1272,1614895895.718
10287,547,1595455508.187
10287,3820,1595455536.731
10287,5437,1595455651.272
10287,6254,1595455717.718
10287,4114,1595455731.209
10287,1030,1595455845.409
10287,811,1595455902.277
10287,3692,1595455997.229
10287,3692,1595456019.049
10287,2956,1595456100.043
10287,4114,1595456158.919
10287,2234,1595456258.609
10287,5677,1595456313.514
10287,3115,1595456575.043
10287,6158,1595456628.336
10287,3820,1595456780.327
10287,3115,1595456836.415
10287,5509,1595456877.129
10287,6158,1595457228.137
10287,811,1595457355.586
10287,811,1595457413.59
10287,5532,1595457475.789
10287,4678,1595457515.791
10287,2322,1595458735.963
10288,1207,1590720425.151
10288,1591,1590720430.562
10289,1812,1618964000.08
10289,117,1618964036.807
10289,5982,1618964933.154
10290,6558,1591662474.38
10290,1478,1591662528.496
10290,5323,1591702745.352
10291,1416,1588218033.979
10291,2779,1588218127.531
10292,5458,1615543525.524
10292,2418,1615543550.057
10292,1880,1615543614.412
10292,5833,1615543665.903
10292,5833,1615543705.784
10292,2417,1615543767.163
10293,2089,1601810925.114
10293,2479,1601811020.387
10294,672,1620696657.639
10294,354,1620696925.449
10294,673,1620696973.353
10295,4721,1613056782.19
10295,6050,1613057174.981
10295,5742,1613057274.457
10296,3023,1584838338.726
10296,4481,1584838438.607
10296,5580,1584838655.753
10297,4285,1598435022.935
10297,4285,1598435047.719
10297,4285,1598435075.042
10297,5890,1598435128.226
10298,315,1618096539.974
10298,745,1618096724.84
10299,2680,1621666291.55
10299,5039,1621666308.848
10300,6479,1618805256.975
10300,4233,1618806393.369
10301,592,1617100816.035
10301,3176,1617100840.581
10302,821,1596281246.754
10302,3382,1596281327.513
10303,2193,1606665139.482
10303,113,1606665172.626
10303,2193,1606698310.113
10303,7431,1606700633.332
10303,1178,1606700728.754
10303,863,1606700750.229
10303,2766,1606700781.558
10303,113,1606700811.507
10303,5080,1606700933.463
10303,1568,1606700962.035
10303,856,1606701072.374
10304,124,1606953784.949
10304,374,1606953833.162
10304,3039,1606953922.724
10304,5400,1606953972.76
10304,3828,1606954086.504
10304,7364,1606954103.847
10304,7598,1606954154.214
10304,3487,1606954164.486
10304,4469,1606954196.334
10304,3883,1606954208.958
10304,4315,1606954225.296
10304,783,1606954263.768
10304,7164,1606954308.959
10305,21,1584875905.705
10305,1832,1584876003.299
10305,5688,1584876094.195
10305,419,1584876142.234
10305,1120,1584876160.194
10305,7940,1584876205.246
10306,4671,1620861259.682
10306,4671,1620861276.234
10306,188,1620863033.732
10307,550,1618205121.975
10307,3462,1618205242.334
10307,5647,1618205369.07
10308,230,1618311174.449
10308,551,1618311200.92
10308,7441,1618311404.105
10308,1049,1618311577.932
10309,6690,1599537508.517
10309,6690,1599538446.78
10309,6690,1599538778.454
10309,5619,1599538853.673
10310,379,1598245531.766
10310,2015,1598245759.199
10310,2818,1598260307.521
10310,3729,1598260337.948
10310,6926,1598260352.838
10310,3619,1598260366.881
10310,2776,1598260450.585
10310,1446,1598260486.851
10310,5296,1598260512.453
10310,5652,1598260540.315
10310,7200,1598260596.195
10310,2206,1598260604.705
10310,5296,1598260747.09
10310,2776,1598260820.585
10310,4033,1598260845.607
10310,7503,1598260877.118
10311,4827,1592472153.854
10311,5036,1592472205.337
10311,1315,1592472575.193
10312,3574,1599516910.041
10312,1265,1599516935.57
10313,1779,1583912395.051
10313,245,1583912427.12
10314,666,1589261360.108
10314,2566,1589261381.156
10315,1238,1614139172.105
10315,1238,1614139213.193
10315,1238,1614139228.089
10315,3301,1614139316.201
10315,252,1614145952.567
10316,554,1606617969.842
10316,4370,1606618032.586
10316,4488,1606621713.487
10317,2076,1618276545.439
10317,5754,1618276682.709
10317,1176,1618276705.669
10317,1081,1618276773.52
10317,6371,1618276785.284
10317,1082,1618276800.222
10317,7094,1618276837.96
10317,4989,1618276888.227
10317,5317,1618276902.663
10317,2989,1618277012.8
10318,1742,1606870174.154
10318,4380,1606870263.619
10318,1742,1606881313.519
10318,6770,1606881395.12
10318,3460,1606881457.67
10318,7888,1606881582.964
10318,6958,1606881632.332
10318,3685,1606881682.745
10319,7578,1621600405.447
10319,8080,1621600487.416
10320,676,1580197217.254
10320,2387,1580197245.434
10320,3520,1580197312.096
10320,755,1580197375.467
10320,755,1580197417.09
10320,245,1580197425.05
10321,5283,1608170977.768
10321,5283,1608170992.675
10321,626,1608171036.588
10321,1718,1608171063.99
10321,739,1608171081.989
10322,1105,1617054808.749
10322,1309,1617054816.28
10323,4864,1603600043.906
10323,2514,1603600360.317
10323,785,1603600405.06
10323,1848,1603600441.92
10324,5710,1598914707.988
10324,7400,1598914722.42
10324,7889,1598914760.635
10324,7889,1598914815.699
10324,1996,1598914958.613
10325,7079,1617462097.019
10325,5136,1617462112.116
10325,7079,1617462128.841
10325,780,1617462175.406
10325,6273,1617462206.092
10325,2432,1617462523.242
10325,7774,1617501933.915
10326,5265,1606653025.242
10326,7667,1606653061.213
10326,7611,1606653082.079
10326,1676,1606653112.237
10326,2069,1606654146.475
10326,6335,1606654179.774
10326,1283,1606654310.831
10326,5002,1606654328.323
10326,5002,1606654359.031
10326,7288,1606654382.848
10326,5266,1606654511.102
10326,4208,1606654547.846
10326,2804,1606654834.236
10326,1070,1606654864.688
10326,5915,1606654974.347
10327,6887,1601186142.596
10327,7279,1601186163.699
10328,45,1587547656.705
10328,5832,1587547738.742
10329,7444,1587527705.692
10329,722,1587527742.033
10329,1633,1587527884.984
10329,1633,1587527896.027
10329,2656,1587527906.138
10329,1630,1587527930.07
10329,651,1587527948.362
10329,2197,1587527960.841
10329,2663,1587527984.442
10329,348,1587528000.308
10329,5119,1587528019.568
10329,1622,1587531212.255
10329,3731,1587531379.649
10330,6720,1620038044.632
10330,7820,1620038085.42
10330,4130,1620038133.72
10330,3067,1620038262.547
10330,2848,1620038522.111
10331,1830,1581930568.861
10331,502,1581930605.217
10331,175,1581930672.527
10332,5064,1610599849.693
10332,3957,1610599962.695
10333,7123,1619578541.245
10333,5839,1619578557.247
10333,933,1619578572.325
10334,6432,1606646561.684
10334,7890,1606646599.752
10334,4723,1606646614.74
10335,558,1606550001.921
10335,588,1606550472.956
10336,7891,1604639581.642
10336,3631,1604640053.11
10336,1040,1604640170.006
10337,1882,1620950505.701
10337,7182,1620950528.478
10337,7182,1620950547.104
10337,70,1620950587.851
10337,3002,1620950721.168
10337,6456,1620950952.582
10338,3573,1602680307.728
10338,5492,1602680450.117
10339,2785,1588570348.829
10339,2422,1588570378.628
10339,2799,1588570438.33
10339,3533,1588570466.907
10339,2785,1588570486.768
10339,626,1588570495.301
10340,5532,1601166562.935
10340,1442,1601166567.311
10340,5141,1601166581.203
10340,7524,1601166588.191
10341,2146,1616227854.474
10341,1057,1616227972.224
10341,2914,1616228261.0
10342,4731,1592652480.116
10342,5451,1592652631.822
10342,1077,1592652755.247
10342,4462,1592652856.212
10342,5507,1592653587.256
10342,2489,1592653656.205
10342,2301,1592653830.384
10343,993,1591485756.355
10343,2463,1591485981.756
10343,808,1591486169.082
10343,993,1591501282.573
10343,7635,1591501419.515
10343,2546,1591501582.201
10343,7635,1591501630.272
10343,7803,1591501714.661
10343,412,1591501797.042
10343,2909,1591501857.277
10343,5813,1591501938.031
10344,2653,1585016396.401
10344,2500,1585016505.516
10345,7734,1604702398.479
10345,4253,1604706737.534
10346,297,1611141660.39
10346,6282,1611141872.989
10346,201,1611141986.998
10346,4824,1611141996.583
10346,1716,1611142019.781
10346,3850,1611142195.195
10346,3902,1611142428.976
10346,1278,1611142438.239
10346,3617,1611142513.829
10346,6497,1611142552.916
10346,5124,1611142624.738
10346,7892,1611142714.874
10346,4551,1611142780.99
10346,5321,1611142819.511
10346,2121,1611142820.511
10346,7630,1611143564.606
10346,5611,1611143847.451
10346,6283,1611143938.96
10346,3886,1611144678.211
10346,6892,1611144682.999
10347,789,1583435579.162
10347,4066,1583435732.779
10347,1805,1583435769.009
10347,1129,1583435805.744
10347,659,1583435825.412
10347,5089,1583436250.688
10347,5089,1583444601.719
10347,2562,1583444620.95
10348,2888,1610783101.533
10348,7664,1610783109.761
10348,7664,1610789344.03
10348,7664,1610794224.35
10348,862,1610794242.716
10348,6237,1610794270.533
10349,5903,1595802632.717
10349,1782,1595804167.266
10350,2408,1593940772.049
10350,2283,1593942311.292
10350,3610,1593942378.774
10350,1593,1593942390.931
10350,5328,1593943500.297
10350,2387,1593952855.829
10351,2650,1608204181.539
10351,6061,1608204207.846
10351,783,1608204265.193
10351,5464,1608205140.824
10351,661,1608205177.353
10351,6401,1608205255.844
10351,6161,1608205314.734
10351,4603,1608205359.73
10351,2650,1608205414.278
10351,7413,1608205446.383
10351,4516,1608205497.296
10352,6560,1587018885.231
10352,6557,1587018939.832
10353,1239,1594942985.391
10353,7089,1594943324.893
10353,3193,1594949149.273
10353,4883,1594949167.555
10353,1609,1594981806.47
10353,4204,1594981886.176
10353,93,1594981915.572
10353,4408,1594981966.398
10353,3394,1594982261.281
10353,3182,1594982344.986
10353,7028,1594982798.728
10353,1228,1594982869.438
10354,34,1620542206.567
10354,2914,1620542221.215
10355,3660,1621154925.622
10355,3175,1621154943.254
10355,3175,1621154956.305
10355,1242,1621154998.535
10355,4212,1621155007.256
10355,3660,1621155013.174
10355,3175,1621155024.01
10355,469,1621155050.872
10356,4396,1606560447.292
10356,3386,1606560572.302
10356,2859,1606560867.399
10356,640,1606560899.767
10356,2631,1606560924.066
10356,339,1606561017.33
10356,4294,1606561037.732
10356,1770,1606561086.815
10356,4690,1606561113.563
10356,5397,1606561123.374
10357,1594,1592284507.792
10357,3328,1592284601.14
10358,3037,1602830323.504
10358,4288,1602830543.474
10358,4288,1602830638.732
10358,1817,1602830717.52
10358,2671,1602830747.792
10358,1023,1602830832.477
10358,5215,1602830872.546
10358,4254,1602830918.251
10359,1978,1620118706.628
10359,5139,1620118731.77
10359,3630,1620118896.937
10359,316,1620119003.768
10359,212,1620119085.321
10359,838,1620119188.929
10359,5905,1620119404.241
10360,602,1619224123.831
10360,2245,1619224204.292
10361,973,1618196234.916
10361,1291,1618196254.736
10361,759,1618196275.202
10361,725,1618196283.656
10361,1309,1618196346.343
10361,1158,1618196361.654
10361,5005,1618197662.223
10361,1291,1618197679.007
10361,2069,1618197699.487
10361,4358,1618197722.95
10361,759,1618197765.214
10361,2069,1618197827.717
10361,7875,1618197908.734
10361,1994,1618198122.008
10362,1010,1591430379.976
10362,272,1591430415.5
10363,442,1607600950.888
10363,1842,1607601000.047
10363,1842,1607601015.422
10363,7208,1607601036.116
10363,4650,1607601059.217
10363,5335,1607601069.652
10363,860,1607601121.593
10364,348,1584231734.383
10364,1630,1584231776.236
10365,7893,1581339386.972
10365,7893,1581340187.382
10365,2422,1581340220.931
10366,916,1614774057.308
10366,1320,1614774135.942
10367,5195,1610158309.513
10367,5436,1610158339.183
10367,5932,1610158385.634
10367,5993,1610158516.793
10367,1448,1610158692.485
10367,5770,1610158746.989
10367,5400,1610158796.803
10368,3264,1602224893.157
10368,729,1602224942.426
10368,6160,1602224964.629
10369,2997,1599548073.977
10369,5350,1599548155.552
10370,5060,1585370580.771
10370,4457,1585370728.173
10371,2187,1603094945.685
10371,640,1603094964.852
10371,4968,1603095120.726
10371,5050,1603095131.906
10372,3096,1606638708.971
10372,856,1606638725.811
10372,1680,1606638793.333
10372,1680,1606638815.205
10372,1680,1606638872.196
10372,4005,1606638888.568
10372,3386,1606638918.002
10372,713,1606654742.508
10373,5318,1607588311.995
10373,5320,1607588319.703
10373,5557,1607588342.374
10373,576,1607588444.914
10373,1011,1607588481.792
10373,1011,1607588488.32
10373,3487,1607588497.406
10373,5883,1607588561.156
10374,985,1606530868.254
10374,985,1606530971.616
10374,3798,1606531009.646
10375,1515,1585049913.115
10375,3428,1585049958.654
10375,7004,1585050232.486
10376,157,1585999142.93
10376,7894,1585999174.134
10376,6461,1585999200.595
10377,6011,1595647556.913
10377,1782,1595647597.078
10378,668,1622004412.745
10378,316,1622004433.413
10379,4680,1585848426.029
10379,255,1585849706.29
10379,1090,1585849744.004
10379,1090,1585854430.365
10379,4621,1585854549.392
10379,7401,1585854556.499
10379,2119,1585855070.139
10379,248,1585855073.114
10379,4515,1585855087.279
10380,2187,1605092967.966
10380,3370,1605093216.587
10380,4798,1605093442.624
10381,4897,1598180261.085
10381,5696,1598180393.421
10381,1953,1598180518.128
10381,3393,1598180554.681
10381,4897,1598180792.926
10381,4897,1598180797.148
10381,379,1598180915.7
10381,379,1598180980.741
10381,7440,1598181018.809
10381,7263,1598181045.728
10381,5020,1598181059.629
10382,1172,1588667635.569
10382,5484,1588667682.875
10383,166,1618038372.098
10383,6605,1618038618.729
10383,249,1618038778.403
10383,2933,1618057792.197
10383,2936,1618057952.25
10383,2183,1618058064.221
10383,7399,1618058130.171
10383,7399,1618058179.446
10383,305,1618058417.378
10384,212,1617093663.281
10384,316,1617093702.024
10385,7383,1586683619.858
10385,1961,1586683931.404
10385,1499,1586683979.635
10385,557,1586684038.002
10386,7276,1608212090.442
10386,7664,1608212132.742
10387,625,1597924371.976
10387,316,1597924424.669
10388,6272,1612143926.707
10388,635,1612143972.721
10388,6272,1612144001.734
10388,3890,1612144069.409
10388,6070,1612144254.24
10389,5251,1605411436.538
10389,3494,1605411581.142
10390,3379,1620014611.001
10390,8142,1620014644.058
10391,1994,1616981535.13
10391,3007,1616981736.334
10391,1306,1616981900.777
10391,1988,1617013188.011
10392,5500,1606435940.845
10392,5683,1606435961.938
10393,756,1608857804.391
10393,1212,1608882140.943
10394,3270,1584275049.039
10394,5656,1584275066.254
10394,7315,1584275680.252
10395,2512,1607064899.39
10395,305,1607064968.681
10396,4258,1602561185.596
10396,3909,1602561236.516
10396,2981,1602561267.817
10396,2389,1602561327.067
10396,5199,1602568461.693
10397,2156,1596114476.438
10397,2310,1596114551.679
10397,1245,1596114629.587
10398,7725,1615207543.919
10398,7725,1615207597.681
10398,4499,1615207649.155
10398,3814,1615207681.757
10399,1705,1604750495.7
10399,7296,1604750507.673
10400,889,1622354960.892
10400,4562,1622355106.144
10400,3442,1622355139.929
10400,4760,1622355217.48
10400,3443,1622355237.269
10400,3443,1622355249.055
10400,7576,1622355355.594
10401,644,1598688989.642
10401,3414,1598688997.146
10401,6641,1598689028.3
10402,358,1587196451.329
10402,6184,1587196475.24
10402,7444,1587196575.305
10402,1219,1587196844.303
10402,358,1587199188.529
10402,7444,1587199236.926
10402,1532,1587199257.332
10402,5768,1587199410.506
10402,5768,1587199512.473
10402,6083,1587199546.764
10402,5089,1587199664.782
10402,4561,1587199712.958
10402,7895,1587199837.482
10402,7895,1587199933.074
10402,1130,1587200022.758
10402,1130,1587200037.32
10402,6994,1587200322.728
10402,5012,1587200401.43
10402,5012,1587200414.509
10402,2341,1587200428.086
10402,5564,1587200746.75
10402,3325,1587200766.495
10402,3865,1587200970.916
10402,1372,1587201120.476
10403,212,1620800732.097
10403,212,1620800873.106
10403,212,1620800898.785
10403,212,1620800923.611
10403,3461,1620800989.973
10403,3342,1620801041.27
10403,3461,1620814655.669
10403,1380,1620814768.542
10403,1067,1620814861.157
10403,167,1620814904.578
10403,61,1620814978.139
10403,733,1620814991.741
10403,5229,1620814995.028
10403,84,1620814999.088
10404,1570,1598014730.742
10404,555,1598014751.795
10404,1933,1598014783.976
10405,3325,1594944286.239
10405,7896,1594944392.42
10405,821,1594944962.486
10405,1699,1594945031.445
10405,1651,1594945086.798
10405,1699,1594945132.825
10405,5654,1594945148.063
10405,3940,1594945404.248
10406,558,1619825552.727
10406,838,1619825715.902
10407,513,1617412988.695
10407,7120,1617413010.926
10407,3876,1617413146.04
10408,3465,1621030215.181
10408,3465,1621031508.948
10408,3465,1621035510.834
10408,4135,1621040318.066
10408,3465,1621040346.075
10408,3465,1621070398.143
10408,1465,1621070452.98
10409,3292,1587710567.02
10409,4837,1587710596.342
10409,2660,1587710715.461
10410,757,1589272768.717
10410,2408,1589272885.184
10410,6789,1589272918.988
10410,1297,1589272956.747
10410,1297,1589273052.11
10410,6554,1589273102.744
10410,2414,1589273125.806
10410,757,1589273152.39
10410,755,1589273301.141
10411,4719,1588977911.525
10411,207,1588977927.893
10411,117,1588977944.015
10411,7098,1588978020.167
10412,268,1620702796.729
10412,2679,1620702810.477
10413,2261,1601443306.014
10413,2107,1601443357.03
10413,4173,1601443376.019
10414,856,1607507381.373
10414,3401,1607507422.508
10415,3327,1584531466.795
10415,4778,1584531480.334
10415,7613,1584531535.615
10416,4130,1620523147.511
10416,1058,1620523156.735
10417,1318,1592579053.398
10417,3181,1592579294.037
10417,6710,1592579323.299
10417,5749,1592579506.001
10418,1408,1620521927.672
10418,6456,1620521977.847
10418,6384,1620522147.52
10418,5031,1620522213.029
10418,5146,1620522752.558
10418,2274,1620523555.659
10418,681,1620523607.137
10418,847,1620523750.534
10418,7134,1620523787.151
10419,2895,1592532267.386
10419,1345,1592532309.13
10419,2960,1592532366.777
10419,6403,1592532412.642
10419,802,1592532462.644
10419,190,1592532713.665
10420,2831,1597469426.994
10420,175,1597469469.482
10420,2831,1597469841.709
10420,175,1597488098.483
10420,2799,1597488181.546
10420,245,1597488211.191
10420,1598,1597488225.581
10421,4017,1581661157.601
10421,2499,1581661844.088
10422,7897,1622078011.76
10422,3579,1622078076.711
10422,3579,1622078091.423
10422,4037,1622079776.441
10422,5494,1622079974.521
10422,6632,1622079992.968
10422,7476,1622080068.76
10422,7476,1622080101.799
10422,2211,1622080130.223
10423,5152,1579910450.271
10423,1497,1579910480.519
10423,5505,1579910495.933
10423,7644,1579910707.748
10423,3422,1579911081.377
10423,932,1579911116.263
10423,2516,1579911141.333
10423,6999,1579911206.201
10423,3159,1579911361.635
10423,3841,1579911804.062
10424,5727,1596702275.255
10424,2929,1596707203.696
10425,6241,1602841857.143
10425,2911,1602841930.412
10426,987,1581995924.223
10426,1476,1581995936.807
10426,1088,1581995990.065
10427,3126,1596346798.956
10427,417,1596346881.403
10428,7823,1593033006.062
10428,1248,1593033025.429
10428,7675,1593033065.295
10429,7101,1615861195.244
10429,5987,1615861449.936
10430,3936,1587244299.656
10430,3855,1587244389.435
10431,3361,1605361246.321
10431,1594,1605361294.272
10431,175,1605361327.044
10431,2225,1605361343.129
10431,3361,1605361401.384
10431,1210,1605361413.882
10431,1915,1605361422.591
10431,5616,1605361556.299
10431,7207,1605361583.96
10431,7562,1605361590.529
10431,5189,1605361604.273
10431,7605,1605361610.42
10431,5291,1605361621.978
10431,4097,1605361640.67
10431,1357,1605361665.509
10431,3544,1605361725.688
10432,4768,1588832668.153
10432,2083,1588832682.641
10432,7384,1588832732.162
10432,7384,1588832993.861
10432,7464,1588833018.849
10432,6881,1588835310.347
10433,2118,1605396171.839
10433,969,1605396217.14
10433,1771,1605396337.779
10433,6705,1605396364.445
10433,6341,1605396411.631
10433,24,1605396427.832
10433,7170,1605396515.592
10433,6097,1605396528.898
10433,7276,1605396640.087
10433,5334,1605396698.331
10434,4797,1604144521.889
10434,511,1604144536.961
10435,3301,1613647100.737
10435,4142,1613647200.769
10435,134,1613647231.771
10435,4143,1613647318.513
10435,4370,1613647379.409
10435,2790,1613647478.136
10435,2283,1613647483.688
10435,2387,1613649739.137
10435,2387,1613649828.578
10435,2387,1613649830.067
10435,7898,1613650119.311
10435,7562,1613650320.114
10435,5292,1613650352.084
10435,4571,1613650371.97
10435,554,1613650861.873
10436,5691,1594957635.386
10436,6156,1594957646.651
10436,6511,1594957668.293
10436,4271,1594957825.011
10436,1700,1594957906.847
10436,5250,1594958410.387
10436,2276,1594958432.577
10437,2420,1595755563.525
10437,7315,1595761988.287
10437,755,1595762004.083
10438,2096,1586027692.732
10438,5465,1586027700.957
10438,212,1586027708.411
10439,5198,1610265048.101
10439,1898,1610265079.331
10440,7399,1619583812.265
10440,678,1619583878.371
10441,7112,1614231454.442
10441,7112,1614231485.718
10441,2431,1614231665.868
10441,1279,1614231797.291
10441,5153,1614232605.762
10442,701,1600695471.439
10442,1933,1600695521.277
10442,324,1600695585.981
10442,127,1600695722.77
10442,1949,1600695793.03
10442,302,1600695870.761
10442,6947,1600695907.657
10442,4513,1600696018.792
10442,301,1600696113.464
10442,3713,1600696123.735
10442,1196,1600696159.26
10443,1607,1599236788.603
10443,1607,1599236814.64
10443,4304,1599236828.223
10443,4957,1599236972.014
10444,5195,1610243342.964
10444,864,1610243561.83
10445,6816,1598942063.152
10445,6304,1598942077.126
10445,7385,1598942150.897
10445,6184,1598942183.997
10445,755,1598942399.629
10445,756,1598942427.113
10445,556,1598942442.767
10446,4666,1604142554.83
10446,2709,1604142571.985
10447,846,1619598173.917
10447,4200,1619598232.918
10447,2093,1619598269.161
10447,3461,1619598316.393
10447,3457,1619598324.836
10447,3457,1619598345.825
10447,268,1619598386.723
10447,2724,1619601145.199
10447,2723,1619601148.53
10447,2724,1619601152.816
10447,2725,1619601158.412
10447,3279,1619601165.08
10447,6451,1619601170.926
10447,3279,1619601181.322
10447,1282,1619601282.152
10447,759,1619601302.391
10447,5139,1619601467.552
10447,5139,1619601482.347
10447,7080,1619601494.559
10447,5136,1619601511.185
10448,556,1601333872.846
10448,556,1601333896.078
10448,4000,1601333933.277
10448,626,1601333998.104
10449,3011,1590746609.577
10449,5120,1590747270.669
10449,2377,1590747481.551
10449,2864,1590747591.013
10449,7061,1590747745.222
10449,6039,1590747845.743
10449,7061,1590747879.305
10449,2626,1590747985.159
10449,4946,1590748032.017
10449,5217,1590748416.802
10450,209,1617950413.811
10450,1250,1617950648.138
10450,2091,1617950805.382
10451,6794,1595584007.135
10451,446,1595584020.531
10451,6843,1595584029.242
10451,1002,1595584067.232
10452,1867,1606780385.68
10452,1018,1606780396.566
10452,4769,1606780424.628
10452,7499,1606780442.265
10452,879,1606780475.126
10453,2995,1590120866.788
10453,2995,1590120912.61
10453,2654,1590120941.535
10453,5119,1590121026.49
10453,2156,1590121043.839
10454,1264,1607606614.608
10454,1837,1607606788.856
10454,1321,1607607012.091
10454,5840,1607607127.186
10454,6398,1607607140.274
10454,2811,1607607213.282
10454,5858,1607607285.271
10454,7265,1607607727.593
10454,6790,1607607827.08
10454,3096,1607609492.863
10454,1810,1607609502.445
10455,1715,1608943031.296
10455,263,1608943048.192
10455,7296,1608943113.524
10456,2488,1606448571.834
10456,7533,1606448584.795
10456,3243,1606448626.822
10456,3243,1606448963.364
10456,3243,1606450534.852
10456,3243,1606450665.372
10456,4385,1606450744.765
10457,6314,1617587384.089
10457,1525,1617587710.713
10457,3640,1617587885.332
10457,163,1617587948.477
10457,1523,1617588056.476
10457,6066,1617588069.659
10457,2586,1617588093.382
10458,5773,1579162328.923
10458,3259,1579162637.686
10458,3935,1579162654.905
10459,1652,1607168191.737
10459,1529,1607168232.942
10459,556,1607168524.58
10460,694,1587141409.584
10460,4727,1587141467.636
10460,1004,1587141489.898
10461,1264,1606444801.88
10461,4015,1606444880.232
10461,1264,1606458015.735
10461,1867,1606458143.259
10461,3557,1606458176.584
10462,172,1606647150.237
10462,5746,1606647169.823
10462,841,1606647181.883
10462,5830,1606647856.085
10462,7899,1606647870.31
10462,385,1606647878.724
10462,7612,1606647901.821
10462,385,1606648214.6
10462,1934,1606648234.077
10463,4297,1584328083.261
10463,6059,1584328150.957
10464,226,1621657414.371
10464,231,1621657421.335
10464,4577,1621657501.907
10464,4575,1621657524.684
10464,1157,1621657550.261
10464,231,1621657592.391
10464,225,1621657600.683
10464,4812,1621657605.968
10464,226,1621657611.548
10464,7258,1621657646.045
10464,2680,1621657662.812
10464,7258,1621657666.578
10464,3625,1621657668.545
10464,6897,1621657671.686
10464,2680,1621657679.901
10464,7258,1621657682.137
10464,3637,1621657732.14
10464,1464,1621657773.601
10464,5836,1621657790.598
10464,1464,1621657794.414
10464,5834,1621657797.528
10464,4137,1621657802.224
10464,4576,1621657806.032
10464,5838,1621657809.651
10464,1464,1621657815.723
10464,7900,1621658031.186
10464,4139,1621658172.612
10464,1921,1621658200.178
10464,7124,1621658256.289
10465,1714,1606914940.575
10465,5255,1606914974.284
10465,5701,1606915023.076
10465,7469,1606915059.475
10465,214,1606915132.149
10466,4630,1610327731.464
10466,3464,1610328450.546
10466,4630,1610328537.107
10466,641,1610328586.592
10466,754,1610328645.116
10467,3035,1579171697.131
10467,5730,1579171775.165
10467,8090,1579171810.234
10468,7283,1609168414.623
10468,3278,1609168480.44
10468,7960,1609168523.485
10469,4120,1621320432.553
10469,5494,1621320552.418
10469,4136,1621320818.884
10470,1385,1599181449.911
10470,3354,1599181478.889
10470,753,1599181557.293
10471,4006,1618654157.489
10471,2122,1618654256.576
10471,6487,1618654352.749
10471,3577,1618654514.604
10471,1870,1618654596.928
10471,3660,1618655046.312
10471,1812,1618655065.17
10471,117,1618655108.756
10472,1216,1593248923.285
10472,6509,1593248938.527
10473,4804,1604109503.69
10473,3993,1604109537.142
10474,642,1601953927.306
10474,1354,1601954124.327
